s	o
https://cso.kmi.open.ac.uk/topics/closed_loop_control_systems	http://dbpedia.org/resource/Control_theory
https://cso.kmi.open.ac.uk/topics/feedback_controller	http://dbpedia.org/resource/Control_theory
https://cso.kmi.open.ac.uk/topics/closed-loop_controls	http://dbpedia.org/resource/Control_theory
https://cso.kmi.open.ac.uk/topics/closed-loop_control	http://dbpedia.org/resource/Control_theory
https://cso.kmi.open.ac.uk/topics/closed_loop_control	http://dbpedia.org/resource/Control_theory
https://cso.kmi.open.ac.uk/topics/output_feedback_controller	http://dbpedia.org/resource/Control_theory
https://cso.kmi.open.ac.uk/topics/dynamic_output_feedback_controller	http://dbpedia.org/resource/Control_theory
https://cso.kmi.open.ac.uk/topics/state_feedback_controller	http://dbpedia.org/resource/Control_theory
https://cso.kmi.open.ac.uk/topics/closed_loop_control_systems	http://www.wikidata.org/entity/Q6501221
https://cso.kmi.open.ac.uk/topics/feedback_controller	http://www.wikidata.org/entity/Q6501221
https://cso.kmi.open.ac.uk/topics/closed-loop_controls	http://www.wikidata.org/entity/Q6501221
https://cso.kmi.open.ac.uk/topics/closed-loop_control	http://www.wikidata.org/entity/Q6501221
https://cso.kmi.open.ac.uk/topics/closed_loop_control	http://www.wikidata.org/entity/Q6501221
https://cso.kmi.open.ac.uk/topics/output_feedback_controller	http://www.wikidata.org/entity/Q6501221
https://cso.kmi.open.ac.uk/topics/dynamic_output_feedback_controller	http://www.wikidata.org/entity/Q6501221
https://cso.kmi.open.ac.uk/topics/state_feedback_controller	http://www.wikidata.org/entity/Q6501221
https://cso.kmi.open.ac.uk/topics/closed_loop_control_systems	http://rdf.freebase.com/ns/m.020h8
https://cso.kmi.open.ac.uk/topics/feedback_controller	http://rdf.freebase.com/ns/m.020h8
https://cso.kmi.open.ac.uk/topics/closed-loop_controls	http://rdf.freebase.com/ns/m.020h8
https://cso.kmi.open.ac.uk/topics/closed-loop_control	http://rdf.freebase.com/ns/m.020h8
https://cso.kmi.open.ac.uk/topics/closed_loop_control	http://rdf.freebase.com/ns/m.020h8
https://cso.kmi.open.ac.uk/topics/output_feedback_controller	http://rdf.freebase.com/ns/m.020h8
https://cso.kmi.open.ac.uk/topics/dynamic_output_feedback_controller	http://rdf.freebase.com/ns/m.020h8
https://cso.kmi.open.ac.uk/topics/state_feedback_controller	http://rdf.freebase.com/ns/m.020h8
https://cso.kmi.open.ac.uk/topics/closed_loop_control_systems	http://yago-knowledge.org/resource/Control_theory
https://cso.kmi.open.ac.uk/topics/feedback_controller	http://yago-knowledge.org/resource/Control_theory
https://cso.kmi.open.ac.uk/topics/closed-loop_controls	http://yago-knowledge.org/resource/Control_theory
https://cso.kmi.open.ac.uk/topics/closed-loop_control	http://yago-knowledge.org/resource/Control_theory
https://cso.kmi.open.ac.uk/topics/closed_loop_control	http://yago-knowledge.org/resource/Control_theory
https://cso.kmi.open.ac.uk/topics/output_feedback_controller	http://yago-knowledge.org/resource/Control_theory
https://cso.kmi.open.ac.uk/topics/dynamic_output_feedback_controller	http://yago-knowledge.org/resource/Control_theory
https://cso.kmi.open.ac.uk/topics/state_feedback_controller	http://yago-knowledge.org/resource/Control_theory
https://cso.kmi.open.ac.uk/topics/output_feedback_stabilization	http://dbpedia.org/resource/Block_cipher_mode_of_operation
https://cso.kmi.open.ac.uk/topics/output_feedback_controls	http://dbpedia.org/resource/Block_cipher_mode_of_operation
https://cso.kmi.open.ac.uk/topics/output_feedback	http://dbpedia.org/resource/Block_cipher_mode_of_operation
https://cso.kmi.open.ac.uk/topics/static_output_feedback	http://dbpedia.org/resource/Block_cipher_mode_of_operation
https://cso.kmi.open.ac.uk/topics/output_feedback_stabilization	http://www.wikidata.org/entity/Q154021
https://cso.kmi.open.ac.uk/topics/output_feedback_controls	http://www.wikidata.org/entity/Q154021
https://cso.kmi.open.ac.uk/topics/output_feedback	http://www.wikidata.org/entity/Q154021
https://cso.kmi.open.ac.uk/topics/static_output_feedback	http://www.wikidata.org/entity/Q154021
https://cso.kmi.open.ac.uk/topics/output_feedback_stabilization	http://rdf.freebase.com/ns/m.01551k
https://cso.kmi.open.ac.uk/topics/output_feedback_controls	http://rdf.freebase.com/ns/m.01551k
https://cso.kmi.open.ac.uk/topics/output_feedback	http://rdf.freebase.com/ns/m.01551k
https://cso.kmi.open.ac.uk/topics/static_output_feedback	http://rdf.freebase.com/ns/m.01551k
https://cso.kmi.open.ac.uk/topics/output_feedback_stabilization	http://yago-knowledge.org/resource/Block_cipher_mode_of_operation
https://cso.kmi.open.ac.uk/topics/output_feedback_controls	http://yago-knowledge.org/resource/Block_cipher_mode_of_operation
https://cso.kmi.open.ac.uk/topics/output_feedback	http://yago-knowledge.org/resource/Block_cipher_mode_of_operation
https://cso.kmi.open.ac.uk/topics/static_output_feedback	http://yago-knowledge.org/resource/Block_cipher_mode_of_operation
https://cso.kmi.open.ac.uk/topics/digital_control_systems	http://dbpedia.org/resource/Digital_control
https://cso.kmi.open.ac.uk/topics/digital_control	http://dbpedia.org/resource/Digital_control
https://cso.kmi.open.ac.uk/topics/digital_control_systems	http://www.wikidata.org/entity/Q2720568
https://cso.kmi.open.ac.uk/topics/digital_control	http://www.wikidata.org/entity/Q2720568
https://cso.kmi.open.ac.uk/topics/digital_control_systems	http://rdf.freebase.com/ns/m.02qk1l
https://cso.kmi.open.ac.uk/topics/digital_control	http://rdf.freebase.com/ns/m.02qk1l
https://cso.kmi.open.ac.uk/topics/filtering_problems	http://dbpedia.org/resource/Filtering_problem_(stochastic_processes)
https://cso.kmi.open.ac.uk/topics/filtering_problems	http://www.wikidata.org/entity/Q5449244
https://cso.kmi.open.ac.uk/topics/filtering_problems	http://rdf.freebase.com/ns/m.02w5kbv
https://cso.kmi.open.ac.uk/topics/filtering_problems	http://yago-knowledge.org/resource/Filtering_problem_(stochastic_processes)
https://cso.kmi.open.ac.uk/topics/riccati_equation	http://dbpedia.org/resource/Riccati_equation
https://cso.kmi.open.ac.uk/topics/riccati_equation	http://www.wikidata.org/entity/Q851503
https://cso.kmi.open.ac.uk/topics/riccati_equation	http://rdf.freebase.com/ns/m.01sd4m
https://cso.kmi.open.ac.uk/topics/riccati_equation	http://yago-knowledge.org/resource/Riccati_equation
https://cso.kmi.open.ac.uk/topics/discrete_event_systems	http://dbpedia.org/resource/Discrete_event_simulation
https://cso.kmi.open.ac.uk/topics/discrete_event_system	http://dbpedia.org/resource/Discrete_event_simulation
https://cso.kmi.open.ac.uk/topics/discrete_event_systems	http://www.wikidata.org/entity/Q574814
https://cso.kmi.open.ac.uk/topics/discrete_event_system	http://www.wikidata.org/entity/Q574814
https://cso.kmi.open.ac.uk/topics/discrete_event_systems	http://rdf.freebase.com/ns/m.0fdm25
https://cso.kmi.open.ac.uk/topics/discrete_event_system	http://rdf.freebase.com/ns/m.0fdm25
https://cso.kmi.open.ac.uk/topics/discrete-time	http://dbpedia.org/resource/Discrete_time_and_continuous_time
https://cso.kmi.open.ac.uk/topics/discrete-time_model	http://dbpedia.org/resource/Discrete_time_and_continuous_time
https://cso.kmi.open.ac.uk/topics/continuous_time	http://dbpedia.org/resource/Discrete_time_and_continuous_time
https://cso.kmi.open.ac.uk/topics/continuous_time_systems	http://dbpedia.org/resource/Discrete_time_and_continuous_time
https://cso.kmi.open.ac.uk/topics/continuous-time_systems	http://dbpedia.org/resource/Discrete_time_and_continuous_time
https://cso.kmi.open.ac.uk/topics/continuous_time_models	http://dbpedia.org/resource/Discrete_time_and_continuous_time
https://cso.kmi.open.ac.uk/topics/discrete-time	http://www.wikidata.org/entity/Q15963867
https://cso.kmi.open.ac.uk/topics/discrete-time_model	http://www.wikidata.org/entity/Q15963867
https://cso.kmi.open.ac.uk/topics/continuous_time	http://www.wikidata.org/entity/Q15963867
https://cso.kmi.open.ac.uk/topics/continuous_time_systems	http://www.wikidata.org/entity/Q15963867
https://cso.kmi.open.ac.uk/topics/continuous-time_systems	http://www.wikidata.org/entity/Q15963867
https://cso.kmi.open.ac.uk/topics/continuous_time_models	http://www.wikidata.org/entity/Q15963867
https://cso.kmi.open.ac.uk/topics/discrete-time	http://rdf.freebase.com/ns/m.02p1fk5
https://cso.kmi.open.ac.uk/topics/discrete-time_model	http://rdf.freebase.com/ns/m.02p1fk5
https://cso.kmi.open.ac.uk/topics/continuous_time	http://rdf.freebase.com/ns/m.02p1fk5
https://cso.kmi.open.ac.uk/topics/continuous_time_systems	http://rdf.freebase.com/ns/m.02p1fk5
https://cso.kmi.open.ac.uk/topics/continuous-time_systems	http://rdf.freebase.com/ns/m.02p1fk5
https://cso.kmi.open.ac.uk/topics/continuous_time_models	http://rdf.freebase.com/ns/m.02p1fk5
https://cso.kmi.open.ac.uk/topics/takagi_sugeno_fuzzy_systems	http://dbpedia.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/fuzzy_control_rules	http://dbpedia.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/adaptive_fuzzy_control	http://dbpedia.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/adaptive_fuzzy_controller	http://dbpedia.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/fuzzy_control	http://dbpedia.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/fuzzy_control_strategy	http://dbpedia.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/fuzzy_controller	http://dbpedia.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/fuzzy_controller_design	http://dbpedia.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/fuzzy_controllers	http://dbpedia.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/fuzzy_system	http://dbpedia.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/t_s_fuzzy_system	http://dbpedia.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/takagi_sugeno_fuzzy_systems	http://www.wikidata.org/entity/Q1475705
https://cso.kmi.open.ac.uk/topics/fuzzy_control_rules	http://www.wikidata.org/entity/Q1475705
https://cso.kmi.open.ac.uk/topics/adaptive_fuzzy_control	http://www.wikidata.org/entity/Q1475705
https://cso.kmi.open.ac.uk/topics/adaptive_fuzzy_controller	http://www.wikidata.org/entity/Q1475705
https://cso.kmi.open.ac.uk/topics/fuzzy_control	http://www.wikidata.org/entity/Q1475705
https://cso.kmi.open.ac.uk/topics/fuzzy_control_strategy	http://www.wikidata.org/entity/Q1475705
https://cso.kmi.open.ac.uk/topics/fuzzy_controller	http://www.wikidata.org/entity/Q1475705
https://cso.kmi.open.ac.uk/topics/fuzzy_controller_design	http://www.wikidata.org/entity/Q1475705
https://cso.kmi.open.ac.uk/topics/fuzzy_controllers	http://www.wikidata.org/entity/Q1475705
https://cso.kmi.open.ac.uk/topics/fuzzy_system	http://www.wikidata.org/entity/Q1475705
https://cso.kmi.open.ac.uk/topics/t_s_fuzzy_system	http://www.wikidata.org/entity/Q1475705
https://cso.kmi.open.ac.uk/topics/takagi_sugeno_fuzzy_systems	http://rdf.freebase.com/ns/m.0c_x6
https://cso.kmi.open.ac.uk/topics/fuzzy_control_rules	http://rdf.freebase.com/ns/m.0c_x6
https://cso.kmi.open.ac.uk/topics/adaptive_fuzzy_control	http://rdf.freebase.com/ns/m.0c_x6
https://cso.kmi.open.ac.uk/topics/adaptive_fuzzy_controller	http://rdf.freebase.com/ns/m.0c_x6
https://cso.kmi.open.ac.uk/topics/fuzzy_control	http://rdf.freebase.com/ns/m.0c_x6
https://cso.kmi.open.ac.uk/topics/fuzzy_control_strategy	http://rdf.freebase.com/ns/m.0c_x6
https://cso.kmi.open.ac.uk/topics/fuzzy_controller	http://rdf.freebase.com/ns/m.0c_x6
https://cso.kmi.open.ac.uk/topics/fuzzy_controller_design	http://rdf.freebase.com/ns/m.0c_x6
https://cso.kmi.open.ac.uk/topics/fuzzy_controllers	http://rdf.freebase.com/ns/m.0c_x6
https://cso.kmi.open.ac.uk/topics/fuzzy_system	http://rdf.freebase.com/ns/m.0c_x6
https://cso.kmi.open.ac.uk/topics/t_s_fuzzy_system	http://rdf.freebase.com/ns/m.0c_x6
https://cso.kmi.open.ac.uk/topics/takagi_sugeno_fuzzy_systems	http://yago-knowledge.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/fuzzy_control_rules	http://yago-knowledge.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/adaptive_fuzzy_control	http://yago-knowledge.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/adaptive_fuzzy_controller	http://yago-knowledge.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/fuzzy_control	http://yago-knowledge.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/fuzzy_control_strategy	http://yago-knowledge.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/fuzzy_controller	http://yago-knowledge.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/fuzzy_controller_design	http://yago-knowledge.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/fuzzy_controllers	http://yago-knowledge.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/fuzzy_system	http://yago-knowledge.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/t_s_fuzzy_system	http://yago-knowledge.org/resource/Fuzzy_control_system
https://cso.kmi.open.ac.uk/topics/takagi-sugeno_fuzzy_systems	http://dbpedia.org/resource/Fuzzy_logic
https://cso.kmi.open.ac.uk/topics/fuzzy_logic	http://dbpedia.org/resource/Fuzzy_logic
https://cso.kmi.open.ac.uk/topics/fuzzy_logic_inference	http://dbpedia.org/resource/Fuzzy_logic
https://cso.kmi.open.ac.uk/topics/fuzzy_logic_model	http://dbpedia.org/resource/Fuzzy_logic
https://cso.kmi.open.ac.uk/topics/takagi-sugeno_fuzzy_systems	http://www.wikidata.org/entity/Q224821
https://cso.kmi.open.ac.uk/topics/fuzzy_logic	http://www.wikidata.org/entity/Q224821
https://cso.kmi.open.ac.uk/topics/fuzzy_logic_inference	http://www.wikidata.org/entity/Q224821
https://cso.kmi.open.ac.uk/topics/fuzzy_logic_model	http://www.wikidata.org/entity/Q224821
https://cso.kmi.open.ac.uk/topics/takagi-sugeno_fuzzy_systems	http://rdf.freebase.com/ns/m.0d3ks
https://cso.kmi.open.ac.uk/topics/fuzzy_logic	http://rdf.freebase.com/ns/m.0d3ks
https://cso.kmi.open.ac.uk/topics/fuzzy_logic_inference	http://rdf.freebase.com/ns/m.0d3ks
https://cso.kmi.open.ac.uk/topics/fuzzy_logic_model	http://rdf.freebase.com/ns/m.0d3ks
https://cso.kmi.open.ac.uk/topics/lyapunov_stability_theorem	http://dbpedia.org/resource/Lyapunov_stability
https://cso.kmi.open.ac.uk/topics/asymptotically_stable	http://dbpedia.org/resource/Lyapunov_stability
https://cso.kmi.open.ac.uk/topics/global_asymptotic_stability	http://dbpedia.org/resource/Lyapunov_stability
https://cso.kmi.open.ac.uk/topics/asymptotic_stability	http://dbpedia.org/resource/Lyapunov_stability
https://cso.kmi.open.ac.uk/topics/lyapunov_stability_theory	http://dbpedia.org/resource/Lyapunov_stability
https://cso.kmi.open.ac.uk/topics/lyapunov_stability	http://dbpedia.org/resource/Lyapunov_stability
https://cso.kmi.open.ac.uk/topics/lyapunov_stability_theorem	http://www.wikidata.org/entity/Q1341651
https://cso.kmi.open.ac.uk/topics/asymptotically_stable	http://www.wikidata.org/entity/Q1341651
https://cso.kmi.open.ac.uk/topics/global_asymptotic_stability	http://www.wikidata.org/entity/Q1341651
https://cso.kmi.open.ac.uk/topics/asymptotic_stability	http://www.wikidata.org/entity/Q1341651
https://cso.kmi.open.ac.uk/topics/lyapunov_stability_theory	http://www.wikidata.org/entity/Q1341651
https://cso.kmi.open.ac.uk/topics/lyapunov_stability	http://www.wikidata.org/entity/Q1341651
https://cso.kmi.open.ac.uk/topics/lyapunov_stability_theorem	http://rdf.freebase.com/ns/m.01_ppq
https://cso.kmi.open.ac.uk/topics/asymptotically_stable	http://rdf.freebase.com/ns/m.01_ppq
https://cso.kmi.open.ac.uk/topics/global_asymptotic_stability	http://rdf.freebase.com/ns/m.01_ppq
https://cso.kmi.open.ac.uk/topics/asymptotic_stability	http://rdf.freebase.com/ns/m.01_ppq
https://cso.kmi.open.ac.uk/topics/lyapunov_stability_theory	http://rdf.freebase.com/ns/m.01_ppq
https://cso.kmi.open.ac.uk/topics/lyapunov_stability	http://rdf.freebase.com/ns/m.01_ppq
https://cso.kmi.open.ac.uk/topics/lyapunov_stability_theorem	http://yago-knowledge.org/resource/Lyapunov_stability
https://cso.kmi.open.ac.uk/topics/asymptotically_stable	http://yago-knowledge.org/resource/Lyapunov_stability
https://cso.kmi.open.ac.uk/topics/global_asymptotic_stability	http://yago-knowledge.org/resource/Lyapunov_stability
https://cso.kmi.open.ac.uk/topics/asymptotic_stability	http://yago-knowledge.org/resource/Lyapunov_stability
https://cso.kmi.open.ac.uk/topics/lyapunov_stability_theory	http://yago-knowledge.org/resource/Lyapunov_stability
https://cso.kmi.open.ac.uk/topics/lyapunov_stability	http://yago-knowledge.org/resource/Lyapunov_stability
https://cso.kmi.open.ac.uk/topics/equilibrium_point	http://dbpedia.org/resource/Equilibrium_point
https://cso.kmi.open.ac.uk/topics/equilibrium_point	http://www.wikidata.org/entity/Q2648729
https://cso.kmi.open.ac.uk/topics/equilibrium_point	http://rdf.freebase.com/ns/m.051vy_
https://cso.kmi.open.ac.uk/topics/equilibrium_point	http://yago-knowledge.org/resource/Equilibrium_point
https://cso.kmi.open.ac.uk/topics/linear_time_invariant_systems	http://dbpedia.org/resource/Linear_time-invariant_theory
https://cso.kmi.open.ac.uk/topics/linear_time-invariant_system	http://dbpedia.org/resource/Linear_time-invariant_theory
https://cso.kmi.open.ac.uk/topics/linear_time_invariant_systems	http://www.wikidata.org/entity/Q1808960
https://cso.kmi.open.ac.uk/topics/linear_time-invariant_system	http://www.wikidata.org/entity/Q1808960
https://cso.kmi.open.ac.uk/topics/nonlinear_discrete-time_systems	http://dbpedia.org/resource/Nonlinear_system
https://cso.kmi.open.ac.uk/topics/nonlinear_feedback	http://dbpedia.org/resource/Nonlinear_system
https://cso.kmi.open.ac.uk/topics/non-linear_control	http://dbpedia.org/resource/Nonlinear_system
https://cso.kmi.open.ac.uk/topics/non-linear_controllers	http://dbpedia.org/resource/Nonlinear_system
https://cso.kmi.open.ac.uk/topics/nonlinear_observer	http://dbpedia.org/resource/Nonlinear_system
https://cso.kmi.open.ac.uk/topics/non-linear_vibrations	http://dbpedia.org/resource/Nonlinear_system
https://cso.kmi.open.ac.uk/topics/nonlinear_refractive_index	http://dbpedia.org/resource/Nonlinear_system
